,high,low,open,volumefrom,volumeto,close,market_cap,progression daily,progression tomorrow,target,ema_26,ema_12,macd,rsi,relative_volume,obv,atr,bollinger_upper,bollinger_lower,k,momentum,difficulty
2023-03-23,28807.82,27190.13,27316.18,63194.55,1769187941.89,28345.7,530515158753.954,-0.030932545672625822,0.03768901801057112,1,24689.57193907365,26025.7612526455,1336.1893135718528,72.40160196221207,0.9732068437458338,15215749794.100002,2132.305,29537.540697071618,18561.740302928385,82.94407164607766,5132.470000000001,43551722213590.37
2023-03-24,28421.94,27054.76,28345.7,52231.16,1456957038.0,27493.01,549578396178.6341,0.03768901801057112,-0.030081811350575305,0,24960.396239883008,26382.674906084656,1422.2786662016479,82.6321000990188,0.8223564341942362,16672706832.100002,2079.5842857142857,30095.630553555824,18602.128446444174,93.81325873007944,4138.600000000002,46843400286276.55
2023-03-25,27819.55,27186.95,27493.01,22474.29,618098148.62,27492.83,533634255119.3758,-0.030081811350575305,-6.547118703847943e-06,0,25147.997259150932,26553.49568976394,1405.4984306130063,78.22217677525906,0.3604777548433646,16054608683.480001,2094.3128571428574,30435.945220477388,18775.791779522613,83.329333076371,2735.449999999997,46843400286276.55
2023-03-26,28217.66,27448.83,27492.83,26394.91,734596186.26,27995.16,534960802333.31067,-6.547118703847943e-06,0.01827130928318388,1,25321.688573287898,26698.00866056949,1376.3200872815905,77.51227592782338,0.4397334308833337,15320012497.220001,2005.1364285714285,30730.95038781594,18986.660612184063,79.87262582909541,3120.720000000001,46843400286276.55
2023-03-27,28045.33,26551.46,27995.16,45933.42,1256153698.38,27146.01,542675619058.77966,0.01827130928318388,-0.030332028822125046,0,25519.72349378509,26897.570405097256,1377.8469113121646,75.4122891328132,0.7835247491629627,16576166195.600002,1827.3842857142859,31050.981880669657,19225.06611933034,81.68595268067526,2945.329999999998,46843400286276.55
2023-03-28,27527.5,26638.39,27146.01,36875.77,997573892.51,27266.08,525230880103.13837,-0.030332028822125046,0.004423117798895815,1,25640.189160912123,26935.79188123614,1295.6027203240155,64.32204785727998,0.6760241350943544,15578592303.090002,1614.3892857142857,31193.787605317793,19576.717394682204,64.55549368968074,-295.40000000000146,46843400286276.55
2023-03-29,28643.21,27254.72,27266.08,49571.43,1396887121.69,28355.7,528042785008.98267,0.004423117798895815,0.03996247352021265,1,25760.62551936308,26986.60543796904,1225.9799186059608,62.759901116005565,0.9667227251170518,16975479424.780003,1626.5857142857144,31258.5344673851,20068.104532614903,65.04240229106918,292.6200000000026,46843400286276.55
2023-03-30,29171.13,27735.19,28355.7,58696.25,1666973949.92,28040.71,548808373530.0567,0.03996247352021265,-0.011108524917388785,0,25952.85325866952,27197.235370589187,1244.3821119196691,68.90848282729898,1.1371107386761858,18642453374.700005,1691.8907142857145,31187.38336419392,20937.77763580608,80.70093225694221,315.40999999999985,46843400286276.55
2023-03-31,28651.82,27552.64,28040.71,45335.87,1278854661.75,28474.62,542369769760.28796,-0.011108524917388785,0.01547428720599453,1,26107.509313582887,27327.000698190852,1219.4913846079653,64.70277667990017,0.9301971520035134,17363598712.950005,1526.777142857143,30838.590326043886,22069.970673956115,56.84876339386255,233.65999999999985,46843400286276.55
2023-04-01,28816.74,28263.72,28474.62,15689.96,446928904.2,28468.49,551707238559.8757,0.01547428720599453,-0.00021527943129695526,0,26282.85084591008,27503.557513853797,1220.7066679437157,56.28972894525698,0.3408147588467932,17810527617.150005,1389.3450000000005,30347.21905642531,23347.44394357469,73.41230002252186,286.5099999999984,46843400286276.55
2023-04-02,28537.18,27885.3,28468.49,16366.29,461356032.51,28187.85,550949831049.3949,-0.00021527943129695526,-0.009857916594803728,0,26444.750042509335,27652.008665568595,1207.2586230592606,59.64330174865997,0.3694560144079931,17349171584.640007,1325.9257142857148,29955.836347113498,24367.304652886505,73.17830108372434,1152.3100000000013,46843400286276.55
2023-04-03,28498.51,27292.3,28187.85,47462.93,1328993515.18,27809.04,545181408318.2205,-0.009857916594803728,-0.013438768831251724,0,26573.868557879014,27734.445793942657,1160.5772360636438,51.05922652631698,1.0962239071533126,16020178069.460007,1300.214285714286,29815.234688918328,24905.981311081672,62.46550137994473,-157.85000000000218,46843400286276.55
2023-04-04,28441.54,27671.89,27809.04,32404.02,911124090.2,28177.23,539350908801.9282,-0.013438768831251724,0.013239939242778664,1,26665.362738776865,27745.92182564379,1080.5590868669242,50.01399234710022,0.7683426485637922,15109053979.260006,1278.184285714286,29644.61683785297,25381.747162147032,48.005283108177785,316.0300000000025,46843400286276.55
2023-04-05,28766.02,27843.06,28177.23,37846.93,1072312476.98,28180.06,544313567953.4008,0.013239939242778664,0.00010043570641982136,1,26777.352906274875,27812.2769293909,1034.9240231160256,49.92336042016522,0.9750829411065529,16181366456.240005,1187.519285714286,29254.668292683717,26152.207707316287,62.06010680734594,684.3999999999978,46843400286276.55
2023-04-06,28191.21,27736.36,28180.06,26094.3,730428566.02,28043.49,545409754928.52686,0.00010043570641982136,-0.0048463346068106095,0,26881.2571354397,27868.85894025384,987.6018048141377,56.934272586875075,0.7122539671814095,16911795022.260006,1104.459285714286,28791.910010800875,26927.988989199122,62.16813568121179,184.90000000000146,46843400286276.55
2023-04-07,28110.82,27786.82,28043.49,14575.83,407205241.71,27927.8,542601176317.4441,-0.0048463346068106095,-0.004125378118058909,0,26967.348458740464,27895.725257137863,928.3767983973994,47.168255526966284,0.428395955161595,16504589780.550007,1034.8921428571432,28803.80817809854,26976.298821901462,56.954883630380984,897.4800000000032,47887764338536.25
2023-04-08,28168.77,27879.51,27927.8,9261.95,259437156.74,27953.93,540432353743.3232,-0.004125378118058909,0.000935626866419792,1,27038.49301735228,27900.659832962807,862.1668156105261,54.72689281187013,0.28049804177444226,16245152623.810007,972.7857142857148,28743.244413202723,27132.296586797267,52.53867853584608,661.7199999999975,47887764338536.25
2023-04-09,28539.41,27825.42,27953.93,16329.18,459285638.27,28340.68,541094458101.44714,0.000935626866419792,0.013835263950364052,1,27106.303164215075,27908.85524327622,802.5520790611445,54.984800197186615,0.5073571904200883,16704438262.080008,968.8685714285722,28737.537078834586,27129.36792116542,53.53613241362463,-401.77000000000044,47887764338536.25
2023-04-10,29776.84,28179.73,28340.68,41851.84,1211248945.3,29655.75,548568597244.1978,0.013835263950364052,0.04640220347571056,1,27197.738485384325,27975.289821233724,777.551335849399,53.83104038603121,1.3427831705207227,17915687207.38001,992.3714285714292,28781.780696134058,27138.487303865946,54.239831764087384,299.97000000000116,47887764338536.25
2023-04-11,30558.49,29612.35,29655.75,47151.42,1420381272.66,30226.45,574059578670.3654,0.04640220347571056,0.019244160070138294,1,27379.813412392894,28233.822156428538,854.0087440356438,75.22148972946897,1.5236151709818513,19336068480.04001,1053.8742857142863,29150.10694403438,26916.925055965625,72.67545864270208,1181.130000000001,47887764338536.25
2023-04-12,30499.62,29710.91,30226.45,36421.26,1094799669.68,29905.56,585359301945.2595,0.019244160070138294,-0.010616198726611903,0,27590.67538184527,28540.38028620876,949.7049043634906,77.27933682637212,1.202196133436816,20430868149.72001,1007.2078571428576,29614.892553522568,26743.166446477426,89.83402680187005,1757.9599999999991,47887764338536.25
2023-04-13,30603.93,29881.9,29905.56,31936.33,967351995.59,30407.76,578850627447.6105,-0.010616198726611903,0.016792863935669367,1,27762.1483165234,28750.407934484338,988.2596179609391,66.63903978700105,1.1239216544335437,19463516154.13001,922.706428571429,29887.299080739922,26626.745919260076,78.9115933845267,1717.7100000000028,47887764338536.25
2023-04-14,31020.32,30015.78,30407.76,48758.42,1491399385.72,30491.71,587939018759.4221,0.016792863935669367,0.0027608084252177534,1,27958.11955233648,29005.3851753329,1047.2656229964196,74.43023133402552,1.7027532857207206,20954915539.85001,923.819285714286,30251.89786635502,26553.622133644978,83.5687576783386,2598.7199999999975,47887764338536.25
2023-04-15,30615.21,30237.51,30491.71,13596.83,413221716.15,30321.55,589051372432.549,0.0027608084252177534,-0.005580533200663429,0,28145.792918830073,29234.050532973994,1088.2576141439204,72.43928758162664,0.47308193196006515,21368137256.00001,895.3671428571431,30569.88295595351,26535.5250440465,85.82062327991801,2314.4799999999996,47887764338536.25
2023-04-16,30562.42,30155.49,30321.55,17283.22,524392638.12,30322.37,586969785778.0928,-0.005580533200663429,2.7043472381915734e-05,1,28306.960110027845,29401.358143285688,1094.398033257843,69.88867852435718,0.5972784259607198,20843744617.880013,877.8707142857141,30815.018953215273,26523.028046784726,81.25627008438795,2141.489999999998,47887764338536.25
2023-04-17,30331.32,29265.91,30322.37,34966.91,1037503329.39,29446.34,586268225587.8677,2.7043472381915734e-05,-0.02889055176096056,0,28456.249731507265,29543.052275087888,1086.802543580623,74.37356694589337,1.2104112587760416,21881247947.27001,867.8135714285714,30969.39429081118,26686.28870918882,79.1559029156948,2278.8799999999974,47887764338536.25
2023-04-18,30485.26,29135.27,29446.34,36469.48,1095189891.18,30395.53,569958059900.5195,-0.02889055176096056,0.03223456633320132,1,28529.589751395615,29528.173463535903,998.5837121402874,66.78944540379575,1.2584093683597777,20786058056.09001,909.2664285714283,30962.502903971745,26911.206096028265,52.070670775527105,1518.5400000000009,47887764338536.25
2023-04-19,30419.74,28615.79,30395.53,54525.22,1600523152.28,28821.91,587730212230.9563,0.03223456633320132,-0.051771428233032935,0,28667.80754758853,29661.612930684227,993.805383095696,70.32534478777639,1.7626395866162614,22386581208.37001,969.7642857142855,31145.096985115393,26932.595014884602,80.974494208212,2441.5999999999985,47887764338536.25
2023-04-20,29094.98,28007.09,28821.91,41297.76,1180562733.76,28248.11,558796473890.5958,-0.051771428233032935,-0.01990846546949865,0,28679.222544063454,29532.427864425114,853.2053203616597,54.56652679299407,1.255678997055367,21206018474.610012,1107.877857142857,31134.61081673057,27021.20118326943,32.01144270913871,481.22999999999956,47887764338536.25
2023-04-21,28365.2,27173.44,28248.11,43368.57,1207725781.37,27261.17,546141074655.3764,-0.01990846546949865,-0.03493826666633637,0,28647.288281540234,29334.840500667404,687.5522191271702,51.37052913596785,1.2109240648234227,19998292693.240013,1197.5371428571427,31139.702067250088,26993.458932749912,27.936145655700244,-1407.6399999999994,48712405953118.43
2023-04-22,27883.77,27150.5,27261.17,17443.02,479603472.21,27820.73,528357279464.0127,-0.03493826666633637,0.020525898191456893,1,28544.612853277995,29015.814269795494,471.2014165174987,46.00161943319837,0.47340892916474114,19518689221.030014,1255.2764285714281,31218.316175260927,26794.112824739077,2.8598229375009243,-2965.2800000000025,48712405953118.43
2023-04-23,27822.57,27352.28,27820.73,18289.06,504160726.43,27596.85,539454716829.9368,0.020525898191456893,-0.008047236718806472,0,28490.991901183326,28831.955151365415,340.9632501820888,49.249127364234106,0.4960794256957925,20022849947.460014,1244.3771428571424,31234.377905808295,26741.33909419171,17.31941020512581,-2084.8300000000017,48712405953118.43
2023-04-24,27988.76,26998.44,27596.85,34236.79,940115640.57,27520.93,533753154140.2553,-0.008047236718806472,-0.002751038614914325,0,28424.75916776234,28641.938974232275,217.179806469936,45.72845852843922,0.9430166693490508,19082734306.890015,1184.9064285714283,31249.070675939372,26705.427324060627,14.878862621460604,-2810.91,48712405953118.43
2023-04-25,28394.39,27200.99,27520.93,31694.19,876191270.4,28308.07,532290845181.53394,-0.002751038614914325,0.028601504382300913,1,28357.8088590392,28469.476055119616,111.66719608041603,35.706231938786715,0.9145541106901174,18206543036.490013,1111.734285714285,31282.893832742953,26605.97416725705,12.991188200543066,-2970.779999999999,48712405953118.43
2023-04-26,30016.54,27261.2,28308.07,79154.04,2278451179.33,28432.89,548359667398.65234,0.028601504382300913,0.0044093433427288,1,28354.12449911037,28444.644354331984,90.5198552216134,37.51721086399186,2.1853561151606877,20484994215.820015,1248.2678571428567,31281.171974997214,26620.49702500278,32.56263240076782,-2013.4799999999996,48712405953118.43
2023-04-27,29890.36,28397.94,28432.89,63333.86,1850604653.99,29483.94,548638734338.36755,0.0044093433427288,0.0369659925529906,1,28359.95898065775,28442.83599212706,82.87701146931067,40.16650574316607,1.6737117808798552,22335598869.810017,1309.7149999999997,31275.089289379554,26665.519710620443,35.66615612599084,-1889.4799999999996,48712405953118.43
2023-04-28,29600.91,28920.19,29483.94,35166.03,1030276785.7,29339.99,570258039118.5771,0.0369659925529906,-0.004882318984504641,0,28443.21683394236,28603.00583949213,159.78900554977008,44.25262041986442,0.9604056955379043,23365875655.510017,1313.5192857142854,31309.3679558017,26786.855044198313,68.72153883160941,37.599999999998545,48712405953118.43
2023-04-29,29457.51,29078.4,29339.99,11330.73,332020115.89,29251.2,568153896404.9741,-0.004882318984504641,-0.003026245066886535,0,28509.644475872556,28716.3880180318,206.7435421592454,42.8878777998439,0.31118575460273873,23033855539.620018,1315.5078571428567,31321.715816323347,26913.113183676658,65.70042480597543,-1055.5399999999972,48712405953118.43
2023-04-30,29958.96,29113.64,29251.2,23251.07,685897041.94,29236.81,565714356650.6621,-0.003026245066886535,-0.0004919456295809921,0,28564.57451469681,28798.666784488447,234.09226979163577,43.32325703542258,0.6359804881923773,22347958497.68002,1346.8214285714282,31337.100477430504,26988.78052256949,64.60786619326498,429.2900000000009,48712405953118.43
2023-05-01,29340.45,27680.56,29236.81,43941.31,1246630368.83,28086.77,568513467268.4124,-0.0004919456295809921,-0.03933534472468103,0,28614.36973583038,28866.073433028687,251.70369719830705,43.23982324251347,1.140114904704645,21101328128.85002,1389.2842857142855,31304.201684095136,26979.785315904865,64.1951692372994,988.7000000000007,48712405953118.43
2023-05-02,28895.93,27899.16,28086.77,32659.37,927486609.7,28694.7,544421676291.20087,-0.03933534472468103,0.021644710303107217,1,28575.28827391702,28746.18059717812,170.8923232611014,41.8128672578522,0.8576353056805712,20173841519.15002,1388.402857142857,31182.981581972734,26887.03741802726,31.810422938649076,825.6000000000022,48712405953118.43
2023-05-03,29278.11,28151.97,28694.7,40257.03,1150554649.51,29041.65,554886795897.9369,0.021644710303107217,0.01209108302230022,1,28584.133586960204,28738.260505304563,154.12691834435827,39.31885006336485,1.0964912829544216,21324396168.66002,1344.645,31087.091088375815,26861.841911624182,56.202909115006165,873.9700000000012,48712405953118.43
2023-05-04,29376.48,28702.7,29041.65,27573.93,799149017.42,28865.72,561312171794.5802,0.01209108302230022,-0.006057851396184422,0,28618.02369162982,28784.935812180785,166.91212055096548,51.631290125253166,0.7818988043511009,22123545186.080017,1222.7407142857141,30909.15812973087,26903.163870269138,67.69855206918264,1444.800000000003,48712405953118.43
2023-05-05,29701.05,28852.44,28865.72,35426.26,1039027772.96,29548.51,558634329303.2208,-0.006057851396184422,0.02365400897673764,1,28636.37156632391,28797.364148768356,160.99258244444718,54.87282418825713,1.0287280518218271,21084517413.120018,1165.607857142857,30683.693380068085,26966.029619931913,61.86938802557904,1344.7900000000009,48005534313578.78
2023-05-06,29853.13,28449.95,29548.51,24527.41,713641803.94,28943.98,571520224182.8824,0.02365400897673764,-0.020458899619642423,0,28703.93737622584,28912.925048957837,208.987672731997,68.95646379828747,0.6950633737691204,21798159217.060017,1187.4342857142856,30543.370903821993,27029.048096178016,84.49256154534302,1240.4399999999987,48005534313578.78
2023-05-07,29212.06,28547.22,28943.98,16604.62,480627306.93,28572.81,559078681902.6073,-0.020458899619642423,-0.012823737440393446,0,28721.718311320223,28917.702733733553,195.98442241333032,59.24012563115838,0.46888265981241617,21317531910.130016,1218.8549999999996,30322.300670234603,27112.2793297654,64.46241012557567,511.09000000000015,48005534313578.78
2023-05-08,28786.01,27396.42,28572.81,40605.62,1136175854.67,27783.42,554373015261.6681,-0.012823737440393446,-0.0276273142193576,0,28710.68806603724,28864.642313159162,153.95424712192107,57.83853246377747,1.093473043080563,20181356055.460014,1258.6578571428568,30242.21926911626,27105.00773088373,48.722984851982744,-911.1299999999974,48005534313578.78
2023-05-09,27963.87,27510.12,27783.42,22925.76,634693185.14,27680.21,536032086472.038,-0.0276273142193576,-0.0037148054487172733,0,28642.001542627077,28698.300418826984,56.29887619990768,51.89144630177535,0.6211504918250204,19546662870.320015,1249.3214285714287,29932.728258231695,27153.28774176831,18.95301487293755,-1556.5700000000033,48005534313578.78
2023-05-10,28330.36,26840.62,27680.21,41945.8,1162217682.96,27628.73,535037100026.6903,-0.0037148054487172733,-0.0018598124797463145,0,28570.7577246547,28541.67112362283,-29.086601031871396,44.9810869488756,1.2336829210676945,18384445187.360016,1158.9214285714286,29920.47713945371,27051.36886054629,26.924260985011262,-1570.9900000000016,48005534313578.78
2023-05-11,27642.56,26731.83,27628.73,29504.51,802346192.21,26991.62,534937464538.75824,-0.0018598124797463145,-0.023059691849752095,0,28500.977893198797,28401.21864306547,-99.75925013332744,43.49553513653423,0.9252189431010236,17582098995.150017,1113.6421428571427,29937.077990652604,26972.830009347406,27.792496738588113,-1608.0800000000017,48005534313578.78
2023-05-12,27092.93,25833.3,26991.62,42526.8,1123450368.34,26807.09,523414877659.3074,-0.023059691849752095,-0.006836566312062753,0,28389.1736048137,28184.357313363093,-204.8162914506065,28.394010742658182,1.2856310786751433,16458648626.810017,1158.4571428571428,29973.374396432497,26909.578603567505,28.0759926896545,-1095.1500000000015,48005534313578.78
2023-05-13,27043.5,26705.45,26807.09,12502.23,335722601.8,26788.88,518816444750.7709,-0.006836566312062753,-0.0006792979021594814,0,28271.98222667935,27972.470034384154,-299.51219229519484,28.195632411883793,0.3840711061406671,16122926025.010017,1153.6364285714285,30069.2272116524,26712.3617883476,23.60325378242514,-1887.6100000000006,48005534313578.78
2023-05-14,27189.55,26611.92,26788.88,11877.98,319668371.39,26931.44,520426027097.3362,-0.0006792979021594814,0.005321611056527953,1,28162.12280248088,27790.379259863515,-371.74354261736516,28.54247201820951,0.37698673249190645,15803257653.620018,1134.5157142857145,30144.21809796923,26556.57390203077,23.771652035036343,-2252.7700000000004,48005534313578.78
2023-05-15,27668.19,26759.29,26931.44,27959.1,764041771.98,27176.27,521319019334.69617,0.005321611056527953,0.009090861832861563,1,28070.961113408222,27658.23475834605,-412.72635506217193,30.349157749201694,0.9392193920866395,16567299425.600018,1080.8735714285715,30189.9255425626,26451.917457437394,27.318070664679823,-1934.2800000000025,48005534313578.78
2023-05-16,27304.97,26869.45,27176.27,23994.43,649282623.49,27036.57,527655229433.8867,0.009090861832861563,-0.0051405141323662695,0,28004.687697600206,27584.08633398512,-420.6013636150856,40.82271974067757,0.8181337984560106,17216582049.09002,1016.4357142857142,30202.24138119175,26326.42161880825,33.40862673297131,-2372.239999999998,48005534313578.78
2023-05-17,27488.05,26565.39,27036.57,29196.37,788279620.49,27406.21,523965691858.8659,-0.0051405141323662695,0.013671852605563473,1,27932.97527555575,27499.85305183356,-433.1222237221882,31.54512408762372,1.02675677700931,16428302428.60002,997.2442857142856,30206.066392485853,26182.96460751415,29.933355390650846,-1907.4099999999999,48005534313578.78
2023-05-18,27476.67,26379.63,27406.21,27707.43,749234030.86,26823.31,530762551513.4872,0.013671852605563473,-0.021268902194064743,0,27893.955625514584,27485.44642847455,-408.5091970400317,31.889135962153446,0.9804519764143067,17177536459.46002,1026.905714285714,30035.287684138246,26145.97031586175,39.128769127052614,-1166.6000000000022,48005534313578.78
2023-05-19,27178.6,26668.92,26823.31,16460.59,442561192.0,26888.42,520544913836.41003,-0.021268902194064743,0.0024273663466587436,1,27814.64854214313,27383.579285632313,-431.0692565108184,29.252445627330047,0.6133331904100636,16734975267.46002,1018.9542857142854,29894.70218445175,26034.887815548238,24.62815591704131,-960.109999999997,49549703178592.68
2023-05-20,27164.5,26840.23,26888.42,7375.52,199050865.32,27118.54,521153640362.9618,0.0024273663466587436,0.008558331058500457,1,27746.0390205029,27307.400933996574,-438.63808650632564,19.100123827644865,0.29066547375156526,16934026132.78002,943.0978571428568,29733.797091315417,25959.51490868458,31.22802448235442,-791.7900000000009,49549703178592.68
2023-05-21,27280.07,26691.06,27118.54,11973.11,322799242.35,26755.17,525040003344.1629,0.008558331058500457,-0.013399320169891205,0,27699.55761157676,27278.345405689408,-421.2122058873538,26.77533613573675,0.4792595663541498,17256825375.13002,913.6492857142855,29534.852952160385,25946.632047839616,43.52747137375502,-510.1899999999987,49549703178592.68
2023-05-22,27084.08,26548.27,26755.17,17684.89,474287648.56,26855.4,519171380714.0945,-0.013399320169891205,0.003746191857499026,1,27629.602973682187,27197.856881737192,-431.746091944995,26.828584249495137,0.7573338510626604,16782537726.57002,843.8428571428568,29512.492044256953,25835.832955743044,36.918215821806385,-236.45000000000073,49549703178592.68
2023-05-23,27480.33,26808.03,26855.4,21235.04,578611517.74,27224.7,520821915713.9187,0.003746191857499026,0.013751424294555337,1,27572.254605261285,27145.17120762378,-427.08339763750337,35.64769563872569,0.9298641206721033,17361149244.31002,819.7335714285712,29389.325940727987,25775.06905927201,40.93213619216205,48.31000000000131,49549703178592.68
2023-05-24,27225.89,26092.06,27224.7,31836.22,843296169.29,26326.17,527528695688.7587,0.013751424294555337,-0.03300422043218121,0,27546.509819686376,27157.406406450893,-389.10341323548346,43.49102195142168,1.4067274803017782,18204445413.60002,794.3114285714281,29167.490629933625,25815.20937006637,75.83015875611082,435.8199999999997,49549703178592.68
2023-05-25,26605.5,25882.27,26326.17,22984.71,604389199.53,26480.21,510987979871.2201,-0.03300422043218121,0.005851211930941735,1,27456.114277487384,27029.523882381523,-426.5903951058608,35.01474871955344,1.0325545019193303,17600056214.070023,822.4578571428568,28986.013061713114,25742.73193828688,26.861010741788288,-605.2700000000004,49549703178592.68
2023-05-26,26940.67,26338.96,26480.21,20356.54,542617989.88,26719.7,513295724355.69904,0.005851211930941735,0.009044112565572693,1,27383.82507174758,26945.014054322826,-438.8110174247522,43.38078264178491,0.9977421406363788,18142674203.950024,738.105714285714,28511.299519147906,25910.615480852095,33.480783013796774,-696.0600000000013,49549703178592.68
2023-05-27,26902.14,26585.34,26719.7,7427.77,198605797.63,26872.59,517973731437.9403,0.009044112565572693,0.005721995381684719,1,27334.630621988497,26910.350353657777,-424.28026833072,48.884771173268206,0.37188485331078663,18341280001.580025,744.0971428571427,28128.009322891077,26071.477677108924,46.89067819387213,-316.869999999999,49549703178592.68
2023-05-28,28249.51,26789.58,26872.59,19785.88,543751511.42,28077.57,520461980942.25433,0.005721995381684719,0.04484048616080538,1,27300.40539073009,26904.54106847966,-395.86432225043245,51.0327657295982,0.9885352281052353,18885031513.000023,812.1099999999996,27776.92556280839,26252.539437191615,41.834372518206884,-533.619999999999,49549703178592.68
2023-05-29,28450.88,27546.65,28077.57,21644.99,604161699.4,27746.07,544879177078.8053,0.04484048616080538,-0.011806577278589248,0,27357.9731395649,27085.007057944327,-272.96608162057237,61.20333207562661,1.1216474350185426,19489193212.400024,859.9235714285712,27862.174699187006,26196.705300813,85.46645851258069,1254.2599999999984,49549703178592.68
2023-05-30,28052.68,27568.98,27746.07,23615.79,656814149.04,27703.56,538430950369.49817,-0.011806577278589248,-0.0015321088716346853,0,27386.721055152684,27186.709049029818,-200.0120061228663,55.47695028643929,1.2181818960197957,18832379063.360023,865.1428571428569,27876.74768101011,26188.71831898989,72.56064564102759,857.6500000000015,49549703178592.68
2023-05-31,27836.82,26853.57,27703.56,28352.48,770131646.3,27220.17,537414074116.4985,-0.0015321088716346853,-0.01744866002780876,0,27410.190606622855,27266.224579948306,-143.96602667454863,56.53321213569696,1.4317922158060326,18062247417.060024,869.470714285714,27892.195824145565,26180.753175854436,70.90566493161673,585.0200000000004,49549703178592.68
2023-06-01,27347.94,26628.22,27220.17,23979.7,645324727.67,26825.73,528464394082.93866,-0.01744866002780876,-0.014490725076294453,0,27396.115006132273,27259.139259956257,-136.9757461760164,48.21744762722387,1.2165439653803056,17416922689.390026,867.9207142857142,27907.19798261574,26188.606017384263,52.08653707647317,465.0,51234338863442.89
2023-06-02,27305.0,26519.23,26825.73,23786.38,643162971.0,27251.14,520271910707.11273,-0.014490725076294453,0.015858282328197637,1,27353.864264937292,27192.46091227068,-161.4033526666135,50.02405614425732,1.1805789342564175,16773759718.390026,871.3835714285714,27907.070029125443,26190.597970874547,36.73037167962435,-29.67000000000189,51234338863442.89
2023-06-03,27330.86,26946.35,27251.14,8092.89,219785033.16,27078.3,528508990069.2122,0.015858282328197637,-0.006342486956508964,0,27346.25506012712,27201.488464229034,-144.76659589808696,53.364624689250874,0.40233987356826484,16993544751.550026,883.0935714285715,27925.59188588181,26218.30211411818,53.29224755801771,26.43999999999869,51234338863442.89
2023-06-04,27451.16,26964.17,27078.3,9147.43,248793311.51,27125.24,525209390395.50604,-0.006342486956508964,0.0017334913934774487,1,27326.40653715474,27182.536392809183,-143.8701443455575,49.622720760858954,0.45989292070370674,16744751440.040026,875.8064285714289,27930.36861084661,26228.211389153385,46.563316346194966,752.130000000001,51234338863442.89
2023-06-05,27135.1,25411.77,27125.24,37219.66,973121005.98,25740.46,529630092281.38684,0.0017334913934774487,-0.05105134553648194,0,27311.505312180318,27173.72156314623,-137.7837490340862,53.688535210874555,1.6876533251623484,17717872446.020027,958.1678571428573,27926.898409143763,26226.578590856236,56.38065091424795,645.0300000000025,51234338863442.89
2023-06-06,27379.88,25380.61,25740.46,38336.34,1007782393.96,27269.02,500593893699.2183,-0.05105134553648194,0.05938355414005825,1,27195.131585352145,26953.219784200657,-241.91180115148745,41.15273034292751,1.6595376345024422,16710090052.060028,1049.1757142857143,28051.48736326421,25972.378636735793,11.720467581027027,-979.2400000000016,51234338863442.89
2023-06-07,27423.02,26132.38,27269.02,30599.1,816508052.84,26348.91,527295592028.08093,0.05938355414005825,-0.03374195332285501,0,27200.604801251982,27001.80443278517,-198.80036846681105,50.297038993069975,1.3488119019665323,17526598104.90003,1088.3707142857145,28035.443527595893,25974.703472404104,61.50631703400676,396.4300000000003,51234338863442.89
2023-06-08,26816.33,26225.25,26348.91,15156.05,401604313.0,26509.09,510979921090.6337,-0.03374195332285501,0.006079188854491546,1,27137.51629745554,26901.359135433606,-236.1571620219329,50.151967152640786,0.6796842969134923,17124993791.900028,1067.0378571428573,28050.45604258792,25912.250957412074,31.53794291707241,-1728.6599999999999,51234338863442.89
2023-06-09,26777.91,26290.32,26509.09,16583.88,439912147.38,26483.81,514279355771.4992,0.006079188854491546,-0.0009536351493015793,0,27090.96620134772,26841.01003767459,-249.9561636731305,50.19284136527413,0.7538773674036364,17564905939.28003,1057.9728571428573,28051.699461747543,25873.074538252455,36.75507365801703,-1236.9799999999996,51234338863442.89
2023-06-10,26533.58,25424.05,26483.81,31361.96,809187356.13,25856.18,513226142603.1213,-0.0009536351493015793,-0.023698629464567245,0,27045.991667914554,26786.05618572465,-259.93548218990327,48.378497651162185,1.290270041422911,16755718583.15003,1107.0871428571431,28037.648894297112,25823.652105702888,35.93169330384626,-1219.75,51234338863442.89
2023-06-11,26214.2,25655.94,25856.18,13172.72,341057974.45,25937.58,501653860264.2029,-0.023698629464567245,0.003148183529044113,1,26957.857470291252,26642.99831099778,-314.85915929347175,43.44128901536416,0.5566769962502144,16414660608.70003,1056.9485714285722,28091.31507477228,25680.086925227723,15.48951720858425,-1363.989999999998,51234338863442.89
2023-06-12,26099.5,25629.48,25937.58,17060.82,441188405.58,25905.64,502683000962.43024,0.003148183529044113,-0.0012314178886388971,0,26882.28136138079,26534.47241699812,-347.8089443826684,33.84905893913485,0.7340579410848229,16855849014.28003,977.7864285714293,28117.970336251645,25561.649663748365,20.844139562212114,-888.1499999999978,51234338863442.89
2023-06-13,26425.22,25717.6,25905.64,23047.35,599487905.69,25928.94,502562686069.16986,-0.0012314178886388971,0.0008994180417853936,1,26809.937556834062,26437.728968229178,-372.2085886048844,35.452089271683604,1.0042818275357852,16256361108.590029,992.002857142858,28103.485604825844,25444.228395174156,21.375615277195315,-1345.5,51234338863442.89
